year,city,state,shape,latitude,longitude
2008,Annapolis,MD,Disk,38.9783333,-76.4925
2008,Santa Rosa,CA,Sphere,38.4405556,-122.7133333
2008,Winston-Salem,NC,Formation,36.0997222,-80.2444444
2008,Kokomo,IN,Sphere,40.4863889,-86.1336111
2008,Los Angeles,CA,Sphere,34.0522222,-118.2427778
2008,Brockton,MA,Pyramid,42.0833333,-71.0188889
2008,Morongo Valley,CA,Formation,34.0469444,-116.58
2008,Grahamsville,NY,Formation,41.8477778,-74.5483333
2008,Chesterfield,VA,Sphere,37.3769444,-77.5061111
2008,Alvin,TX,Other,29.4236111,-95.2438889
2008,Garland,TX,Other,32.9125,-96.6386111
2008,Vista,CA,Formation,33.2,-117.2416667
2008,Castle Rock,CO,Sphere,39.3722222,-104.8555556
2008,Stony Brook,NY,Formation,40.9255556,-73.1413889
2008,Stony Brook,NY,Sphere,40.9255556,-73.1413889
2008,Hermosa Beach,CA,Pyramid,33.8622222,-118.3986111
2008,Denham Springs,LA,Chevron,30.4866667,-90.9561111
2008,Hollywood,FL,Sphere,26.0108333,-80.1497222
2008,Morongo Valley,CA,Formation,34.0469444,-116.58
2008,Austin,TX,Disk,30.2669444,-97.7427778
2008,Georgetown,TX,Pyramid,30.6325,-97.6769444
2008,Franklinton,NC,Formation,36.1016667,-78.4583333
2008,Yorktown,VA,Sphere,37.2386111,-76.51
2008,Yorktown,VA,Sphere,37.2386111,-76.51
2008,Oshkosh,WI,Formation,44.0247222,-88.5425
2008,Tyler,TX,Sphere,32.3511111,-95.3008333
2008,Prattville,AL,Disk,32.4638889,-86.4597222
2008,Playa Del Rey,CA,Sphere,33.9488889,-118.4447222
2008,Lancaster,CA,Sphere,34.6980556,-118.1358333
2008,Evansville,IN,Other,37.9747222,-87.5558333
2008,Chiloquin,OR,Sphere,42.5777778,-121.865
2008,Mccloud,CA,Pyramid,41.2558333,-122.1383333
2008,Conneaut,OH,Disk,41.9475,-80.5544444
2008,Southampton,PA,Pyramid,40.1741667,-75.0441667
2008,Beverly Hills,CA,Sphere,34.0736111,-118.3994444
2008,Wilmington,NC,Sphere,34.2255556,-77.945
2008,Kingsford,MI,Sphere,45.795,-88.0719444
2008,University Place,WA,Pyramid,47.2358333,-122.5491667
2008,Coward,SC,Formation,33.9730556,-79.7472222
2008,Pittsburgh,PA,Sphere,40.4405556,-79.9961111
2008,Scottsdale,AZ,Formation,33.5091667,-111.8983333
2008,Chula Vista,CA,Formation,32.64,-117.0833333
2008,New Hope,PA,Cylinder,40.3641667,-74.9516667
2008,East Haven,CT,Sphere,41.2761111,-72.8688889
2008,Colorado Springs,CO,Other,38.8338889,-104.8208333
2008,Henrietta,NY,Formation,43.0591667,-77.6125
2008,Manteca,CA,Pyramid,37.7975,-121.215
2008,Cleburne,TX,Formation,32.3475,-97.3863889
2008,Bayside,NY,Rectangle,40.7683333,-73.7775
2008,Horsham,PA,Formation,40.1783333,-75.1288889
2008,Scottsdale,AZ,Formation,33.5091667,-111.8983333
2008,Tuscaloosa,AL,Cylinder,33.2097222,-87.5691667
2008,Seattle,WA,Formation,47.6063889,-122.3308333
2008,Orange,CA,Pyramid,33.7877778,-117.8522222
2008,Laguna Hills,CA,Pyramid,33.6125,-117.7119444
2008,Burbank,CA,Sphere,34.1808333,-118.3080556
2008,Burbank,CA,Formation,34.1808333,-118.3080556
2008,El Cajon,CA,Pyramid,32.7947222,-116.9616667
2008,Las Vegas,NV,Disk,36.175,-115.1363889
2008,Fremont,CA,Formation,37.5483333,-121.9875
2008,Antioch,CA,Formation,38.005,-121.8047222
2008,Nunapitchuk,AK,Sphere,60.8969444,-162.4594444
2008,Burbank,CA,Formation,34.1808333,-118.3080556
2008,Massillon,OH,Formation,40.7966667,-81.5216667
2008,San Diego,CA,Formation,32.7152778,-117.1563889
2008,Bartlett,TN,Sphere,35.2044444,-89.8738889
2008,San Diego,CA,Formation,32.7152778,-117.1563889
2008,San Diego,CA,Formation,32.7152778,-117.1563889
2008,La Jolla,CA,Formation,32.8472222,-117.2733333
2008,Citrus Heights,CA,Formation,38.7072222,-121.28
2008,Waycross,GA,Disk,31.2133333,-82.3541667
2008,Gainesville,FL,Other,29.6513889,-82.325
2008,Easley,SC,Formation,34.8297222,-82.6016667
2008,Jacksonville,FL,Sphere,30.3319444,-81.6558333
2008,Santa Barbara,CA,Other,34.4208333,-119.6972222
2008,San Diego,CA,Formation,32.7152778,-117.1563889
2008,Gainesville,FL,Other,29.6513889,-82.325
2008,Seattle,WA,Other,47.6063889,-122.3308333
2008,Port Richey,FL,Cylinder,28.2713889,-82.7197222
2008,Gainesville,FL,Other,29.6513889,-82.325
2008,Catawba,SC,Formation,34.8527778,-80.9113889
2008,Waco,TX,Sphere,31.5491667,-97.1463889
2008,Pottsboro,TX,Formation,33.7591667,-96.6691667
2008,Prairieville,LA,Other,30.3027778,-90.9719444
2008,Bloomington,IL,Other,40.4841667,-88.9936111
2008,Austin,TX,Other,30.2669444,-97.7427778
2008,Napoleonville,LA,Formation,29.9402778,-91.0247222
2008,Dallas,TX,Sphere,32.7833333,-96.8
2008,Portsmouth,VA,Formation,36.8352778,-76.2986111
2008,Phoenix,AZ,Formation,33.4483333,-112.0733333
2008,El Dorado,AR,Sphere,33.2075,-92.6661111
2008,Amarillo,TX,Other,35.2219444,-101.8308333
2008,Ranger,TX,Formation,32.4697222,-98.6786111
2008,Roseville,CA,Sphere,38.7522222,-121.2869444
2008,Spalding,NE,Formation,41.6888889,-98.3630556
2008,Antelope,CA,Rectangle,38.7083333,-121.3288889
2008,Citrus Heights,CA,Sphere,38.7072222,-121.28
2008,Folsom,CA,Sphere,38.6780556,-121.175
2008,Lawrence,KS,Formation,38.9716667,-95.235
2008,Maricopa,AZ,Other,33.0580556,-112.0469444
2008,Savannah,GA,Sphere,32.0833333,-81.1
2008,Ft. Gordon,GA,Sphere,33.4208333,-82.1622222
2008,Lincoln,DE,Sphere,38.8697222,-75.4233333
2008,Norco,CA,Formation,33.9311111,-117.5477778
2008,Batesville,AR,Sphere,35.7697222,-91.6408333
2008,Granite Bay,CA,Rectangle,38.7633333,-121.1627778
2008,Kingman (Near; In Mohave Desert ),AZ,Other,35.1894444,-114.0522222
2008,Savannah,GA,Formation,32.0833333,-81.1
2008,Red Oak,IA,Sphere,41.0097222,-95.2252778
2008,Dyersburg,TN,Cylinder,36.0344444,-89.3855556
2008,Memphis,TN,Sphere,35.1494444,-90.0488889
2008,Phoenix,AZ,Sphere,33.4483333,-112.0733333
2008,Phoenix,AZ,Other,33.4483333,-112.0733333
2008,Tucson,AZ,Sphere,32.2216667,-110.9258333
2008,Friendswood,TX,Other,29.5291667,-95.2008333
2008,Kokomo,IN,Rectangle,40.4863889,-86.1336111
2008,Tustin,CA,Pyramid,33.7458333,-117.8252778
2008,Brady,NE,Formation,41.0222222,-100.3672222
2008,Seattle,WA,Other,47.6063889,-122.3308333
2008,Englewood,FL,Formation,26.9616667,-82.3527778
2008,Kingman,AZ,Rectangle,35.1894444,-114.0522222
2008,Warrenton,MO,Chevron,38.8113889,-91.1413889
2008,Arlington,TX,Sphere,32.7355556,-97.1077778
2008,Las Cruces,NM,Formation,32.3122222,-106.7777778
2008,Indianapolis,IN,Pyramid,39.7683333,-86.1580556
2008,San Luis Obispo,CA,Formation,35.2827778,-120.6586111
2008,Russellton,PA,Pyramid,40.6113889,-79.8372222
2008,Clarksville,TN,Other,36.5297222,-87.3594444
2008,Riverside,CA,Sphere,33.9533333,-117.3952778
2008,Port Hueneme,CA,Formation,34.1477778,-119.1941667
2008,Wapakoneta,OH,Pyramid,40.5677778,-84.1936111
2008,Abingdon,MD,Sphere,39.4622222,-76.2794444
2008,Manchester,CT,Other,41.7758333,-72.5219444
2008,Bloomfield Hills,MI,Other,42.5836111,-83.2455556
2008,Phoenix,AZ,Sphere,33.4483333,-112.0733333
2008,Santa Monica,CA,Other,34.0194444,-118.4902778
2008,St. Petersburg,FL,Other,27.7705556,-82.6794444
2008,Marlton,NJ,Sphere,39.8911111,-74.9222222
2008,Limon,CO,Other,39.2638889,-103.6916667
2008,Gregory,SD,Sphere,43.2322222,-99.43
2008,Glenwood,NY,Formation,42.6191667,-78.6580556
2008,Canonsburg,PA,Pyramid,40.2625,-80.1875
2008,San Antonio,TX,Sphere,29.4238889,-98.4933333
2008,Laurinburg,NC,Sphere,34.7738889,-79.4630556
2008,Torrington,CT,Pyramid,41.8005556,-73.1216667
2008,Roslindale,MA,Sphere,42.2911111,-71.125
2008,Norwalk,CA,Pyramid,33.9022222,-118.0808333
2008,Sevierville,TN,Other,35.8680556,-83.5619444
2008,Belleville,IL,Pyramid,38.52,-89.9838889
2008,North Tonawanda,NY,Formation,43.0386111,-78.8644444
2008,Hampton,TN,Sphere,36.2841667,-82.1727778
2008,Waterbury,CT,Sphere,41.5580556,-73.0519444
2008,Worth,IL,Formation,41.6897222,-87.7972222
2008,Bath,PA,Other,40.7255556,-75.3944444
2008,Daphne,AL,Other,30.6033333,-87.9036111
2008,Redondo Beach,CA,Formation,33.8491667,-118.3875
2008,Roswell,GA,Formation,34.0230556,-84.3616667
2008,Waverly,OH,Chevron,39.1266667,-82.9855556
2008,Ludlow,CA,Other,34.7211111,-116.1591667
2008,Jackson,TN,Formation,35.6144444,-88.8138889
2008,Spring Valley,CA,Sphere,32.7447222,-116.9980556
2008,Canton,MI,Pyramid,42.3086111,-83.4822222
2008,Omaha,NE,Formation,41.2586111,-95.9375
2008,Richboro,PA,Sphere,40.215,-75.0111111
2008,Portland,OR,Formation,45.5236111,-122.675
2008,Deltona,FL,Other,28.9002778,-81.2638889
2008,Leesburg,GA,Cylinder,31.7319444,-84.1708333
2008,Stratford (Not Exact),CT,Disk,41.1844444,-73.1336111
2008,Duvall,WA,Pyramid,47.7425,-121.9844444
2008,Beaverton,OR,Sphere,45.4872222,-122.8025
2008,Whittier,CA,Sphere,33.9791667,-118.0319444
2008,Chicago,IL,Pyramid,41.85,-87.65
2008,Portland,OR,Formation,45.5236111,-122.675
2008,Penn Valley,CA,Formation,39.1961111,-121.19
2008,Dallas,TX,Formation,32.7833333,-96.8
2008,Highland Springs,VA,Diamond,37.5458333,-77.3280556
2008,Summerville,SC,Formation,33.0183333,-80.1758333
2008,Black Rock,CT,Other,41.1586111,-73.2258333
2008,Morehead,KY,Formation,38.1838889,-83.4327778
2008,Carmichael,CA,Formation,38.6172222,-121.3272222
2008,Skykomish,WA,Other,47.7094444,-121.3588889
2008,Denver,CO,Formation,39.7391667,-104.9841667
2008,Batesville,MS,Chevron,34.3113889,-89.9441667
2008,Ionia,MI,Cross,42.9872222,-85.0711111
2008,Dallas,TX,Formation,32.7833333,-96.8
2008,Oak Ridge,TN,Rectangle,36.0102778,-84.2697222
2008,Kansas City,MO,Pyramid,39.0997222,-94.5783333
2008,Hatboro,PA,Disk,40.1741667,-75.1072222
2009,Crested Butte,CO,Sphere,38.8697222,-106.9872222
2009,Tulsa,OK,Other,36.1538889,-95.9925
2009,Eagar,AZ,Other,34.1111111,-109.2908333
2009,Suffolk,VA,Other,36.7280556,-76.5838889
2009,Anaheim,CA,Formation,33.8352778,-117.9136111
2009,Wilmington,NC,Formation,34.2255556,-77.945
2009,Leesburg,VA,Disk,39.1155556,-77.5638889
2009,Michigan City,IN,Other,41.7075,-86.895
2009,Cupertino,CA,Formation,37.3230556,-122.0311111
2009,Deer Park,NY,Other,40.7616667,-73.3297222
2009,Crisfield,MD,Formation,37.9833333,-75.8541667
2009,Plymouth,MI,Pyramid,42.3713889,-83.4702778
2009,Glendale,AZ,Sphere,33.5386111,-112.1852778
2009,Louisville,KY,Disk,38.2541667,-85.7594444
2009,West Palm Beach,FL,Sphere,26.7052778,-80.0366667
2009,North Smithfield,RI,Sphere,41.9666667,-71.55
2009,Putnamville,IN,Formation,39.5741667,-86.8652778
2009,Madison,WI,Formation,43.0730556,-89.4011111
2009,Hogansville,GA,Disk,33.1730556,-84.915
2009,Pawtucket,RI,Cylinder,41.8786111,-71.3830556
2009,Canton,MI,Pyramid,42.3086111,-83.4822222
2009,Whitefield,OK,Formation,35.2525,-95.2372222
2009,Memphis,TN,Sphere,35.1494444,-90.0488889
2009,Providence,RI,Disk,41.8238889,-71.4133333
2009,Beaver,OH,Formation,39.0305556,-82.8244444
2009,Belmont,MS,Pyramid,34.5097222,-88.2091667
2009,Belleview,FL,Sphere,29.055,-82.0625
2009,Fairfield,CT,Formation,41.1411111,-73.2641667
2009,Dover,NH,Other,43.1977778,-70.8741667
2009,Mcdonough,GA,Formation,33.4472222,-84.1469444
2009,Yakima,WA,Formation,46.6022222,-120.5047222
2009,San Juan,TX,Other,26.1888889,-98.155
2009,Jackson,NJ,Formation,39.7763889,-74.8627778
2009,Bend,OR,Formation,44.0583333,-121.3141667
2009,Little River,SC,Formation,33.8730556,-78.6144444
2009,Stockton,CA,Formation,37.9577778,-121.2897222
2009,Minersville,PA,Sphere,40.6905556,-76.2625
2009,Crookston,MN,Pyramid,47.7741667,-96.6077778
2009,Fresno,CA,Other,36.7477778,-119.7713889
2009,Honolulu,HI,Sphere,21.3069444,-157.8583333
2009,Concord,CA,Other,37.9780556,-122.03
2009,Avoca,MI,Formation,43.0619444,-82.6911111
2009,Syracuse,NY,Cross,43.0480556,-76.1477778
2009,Reno,NV,Formation,39.5297222,-119.8127778
2009,New York City,NY,Sphere,40.7141667,-74.0063889
2009,Creswell,OR,Sphere,43.9180556,-123.0233333
2009,Olathe,KS,Other,38.8813889,-94.8188889
2009,Winchester,TN,Other,35.1858333,-86.1122222
2009,Ozark,AL,Other,31.4588889,-85.6405556
2009,Tucumcari,NM,Sphere,35.1716667,-103.7244444
2009,Houston,TX,Formation,29.7630556,-95.3630556
2009,Quincy,FL,Pyramid,30.5869444,-84.5833333
2009,Davis,WV,Formation,39.1286111,-79.465
2009,Lagrangeville,NY,Cylinder,41.6508333,-73.7633333
2009,Seattle,WA,Formation,47.6063889,-122.3308333
2009,Lancaster,SC,Formation,34.7202778,-80.7711111
2009,Dothan,AL,Formation,31.2230556,-85.3905556
2009,Kissimmee,FL,Pyramid,28.2916667,-81.4077778
2009,Los Angeles,CA,Formation,34.0522222,-118.2427778
2009,Coral Springs,FL,Other,26.2708333,-80.2708333
2009,Tulsa,OK,Formation,36.1538889,-95.9925
2009,Pomona,CA,Other,34.0552778,-117.7513889
2009,Garden Grove,CA,Pyramid,33.7738889,-117.9405556
2009,San Jose,CA,Formation,37.3394444,-121.8938889
2009,Laporte,IN,Formation,41.6105556,-86.7225
2009,Rowlett,TX,Sphere,32.9027778,-96.5636111
2009,Casa Grande (Near),AZ,Pyramid,32.8794444,-111.7566667
2009,Sugar Land,TX,Pyramid,29.6194444,-95.6347222
2009,Los Angeles,CA,Other,34.0522222,-118.2427778
2009,Hermitage,PA,Formation,41.2333333,-80.4488889
2009,Littlerock,CA,Pyramid,34.5211111,-117.9827778
2009,Poughkeepsie,NY,Formation,41.7002778,-73.9213889
2009,St. Cloud,MN,Formation,45.5608333,-94.1622222
2009,Buffalo,NY,Cylinder,42.8863889,-78.8786111
2009,Amarillo,TX,Sphere,35.2219444,-101.8308333
2009,Lakeside,CA,Formation,32.8572222,-116.9213889
2009,Lubbock,TX,Sphere,33.5777778,-101.8547222
2009,Lubbock,TX,Formation,33.5777778,-101.8547222
2009,Manchester,MO,Chevron,38.5969444,-90.5091667
2009,Hyde Park,NY,Sphere,41.7847222,-73.9336111
2009,Maple Lake,MN,Sphere,45.2291667,-94.0016667
2009,Boulder,CO,Pyramid,40.015,-105.27
2009,West Palm Beach,FL,Pyramid,26.7052778,-80.0366667
2009,Juno Beach,FL,Formation,26.8794444,-80.0536111
2009,Warner,NH,Formation,43.2805556,-71.8172222
2009,Raleigh,NC,Other,35.7719444,-78.6388889
2009,Milwaukee,WI,Other,43.0388889,-87.9063889
2009,St. Paul (694E And Also 96),MN,Formation,44.9444444,-93.0930556
2009,Mount Laurel,NJ,Sphere,39.9338889,-74.8913889
2009,Dayton,OH,Formation,39.7588889,-84.1916667
2009,Hanover Park,IL,Sphere,41.9994444,-88.145
2009,Detroit,MI,Other,42.3313889,-83.0458333
2009,West Dennis,MA,Sphere,41.7352778,-70.1944444
2009,Sidney,TX,Formation,31.9491667,-98.7369444
2009,Vya (Ghost Town),NV,Formation,41.5922222,-119.8594444
2009,Radcliff,KY,Other,37.8402778,-85.9491667
2009,Burnsville,NC,Other,35.9172222,-82.3011111
2009,Cincinnati,OH,Sphere,39.1619444,-84.4569444
2009,Duluth,GA,Sphere,34.0027778,-84.1447222
2009,Falls Village,CT,Cylinder,41.9558333,-73.3636111
2009,Falls Village,CT,Pyramid,41.9558333,-73.3636111
2009,St. Louis,MO,Formation,38.6272222,-90.1977778
2009,Cincinnati,OH,Formation,39.1619444,-84.4569444
2009,Fayetteville,GA,Formation,33.4486111,-84.455
2009,Brookings,OR,Formation,42.0527778,-124.2827778
2009,Ottumwa,IA,Formation,41.0041667,-92.3736111
2009,Tucson,AZ,Formation,32.2216667,-110.9258333
2009,Cookeville,TN,Other,36.1627778,-85.5016667
2009,Englewood,FL,Cylinder,26.9616667,-82.3527778
2009,Canyon Country,CA,Formation,34.4233333,-118.4711111
2009,Henderson,NV,Other,36.0397222,-114.9811111
2009,Jacksonville,FL,Formation,30.3319444,-81.6558333
2009,Denver,CO,Formation,39.7391667,-104.9841667
2009,Colorado Springs,CO,Formation,38.8338889,-104.8208333
2009,Dandridge,TN,Disk,36.0152778,-83.415
2009,Mcgill,NV,Formation,39.405,-114.7777778
2009,Modesto,CA,Cylinder,37.6391667,-120.9958333
2009,Visalia,CA,Cylinder,36.3302778,-119.2911111
2009,Sweet Home,OR,Other,44.3977778,-122.735
2009,Franklin,LA,Sphere,29.7958333,-91.5013889
2009,Emmaus,PA,Other,40.5394444,-75.4972222
2009,Houston,TX,Other,29.7630556,-95.3630556
2009,West Columbia,SC,Formation,34.0005556,-81.035
2009,Berea,KY,Formation,37.5686111,-84.2963889
2009,Waynesville,MO,Other,37.8286111,-92.2005556
2009,Milpitas,CA,Sphere,37.4283333,-121.9055556
2009,Tulsa,OK,Sphere,36.1538889,-95.9925
2009,Fontana,CA,Sphere,34.0922222,-117.4341667
2009,Crestline,CA,Sphere,34.2419444,-117.2847222
2009,Maryland Heights,MO,Other,38.7130556,-90.4297222
2009,West Palm Beach,FL,Sphere,26.7052778,-80.0366667
2009,Tell City,IN,Sphere,37.9513889,-86.7677778
2009,South Bend,IN,Pyramid,41.6833333,-86.25
2009,Royal Palm Beach,FL,Other,26.7080556,-80.2308333
2009,Crystal Lake,IL,Cylinder,42.2411111,-88.3161111
2009,Colorado Springs,CO,Other,38.8338889,-104.8208333
2009,Santa Rosa,CA,Formation,38.4405556,-122.7133333
2009,Bath,NY,Other,42.3369444,-77.3180556
2009,El Cajon,CA,Sphere,32.7947222,-116.9616667
2009,Gardnerville,NV,Sphere,38.9413889,-119.7486111
2009,Lavalette,WV,Sphere,38.3227778,-82.4469444
2009,Sturgeon Bay,WI,Sphere,44.8341667,-87.3769444
2009,The Woodlands,TX,Other,30.1577778,-95.4891667
2009,Hemet,CA,Rectangle,33.7475,-116.9711111
2009,Hemet,CA,Pyramid,33.7475,-116.9711111
2009,Seattle,WA,Other,47.6063889,-122.3308333
2009,Hooksett,NH,Pyramid,43.0966667,-71.4655556
2009,Las Vegas,NV,Sphere,36.175,-115.1363889
2009,Streetsboro,OH,Pyramid,41.2391667,-81.3461111
2009,Raleigh,NC,Formation,35.7719444,-78.6388889
2009,Chester,CA,Formation,40.3063889,-121.2308333
2009,Collingdale,PA,Formation,39.9116667,-75.2775
2009,Babylon,NY,Sphere,40.6955556,-73.3261111
2009,Colchester,VT,Sphere,44.5438889,-73.1483333
2009,Henderson,NV,Sphere,36.0397222,-114.9811111
2009,Denton,TX,Other,33.2147222,-97.1327778
2009,Phoenix,AZ,Formation,33.4483333,-112.0733333
2009,Mcallen,TX,Other,26.2030556,-98.2297222
2009,Jupiter,FL,Formation,26.9338889,-80.0944444
2009,Trenton,NJ,Formation,40.2169444,-74.7433333
2009,Oakland,CA,Sphere,37.8044444,-122.2697222
2009,Santa Clarita County (126 Freeway),CA,Other,34.3916667,-118.5416667
2009,Durham,NC,Formation,35.9938889,-78.8988889
2009,Merritt Island,FL,Sphere,28.5388889,-80.6722222
2009,Crestline,CA,Other,34.2419444,-117.2847222
2009,Santa Clarita,CA,Pyramid,34.3916667,-118.5416667
2009,Surf City,NC,Formation,34.4269444,-77.5463889
2009,San Francisco,CA,Formation,37.775,-122.4183333
2009,Bellevue,TN,Other,36.0647222,-86.9394444
2009,Glendale,AZ,Formation,33.5386111,-112.1852778
2009,Centerville,OH,Rectangle,39.6283333,-84.1594444
2009,Batavia,OH,Formation,39.0769444,-84.1769444
2009,New Vienna,OH,Other,39.3236111,-83.6911111
2009,Hamilton,OH,Formation,39.3994444,-84.5613889
2009,New Vienna,OH,Cylinder,39.3236111,-83.6911111
2009,Dayton,TX,Pyramid,30.0463889,-94.885
2009,Anaheim,CA,Diamond,33.8352778,-117.9136111
2009,Riverside,CA,Formation,33.9533333,-117.3952778
2009,Belen,NM,Formation,34.6627778,-106.7758333
2009,Chesterton,IN,Sphere,41.6105556,-87.0641667
2009,Indianapolis,IN,Sphere,39.7683333,-86.1580556
2009,Chicago,IL,Sphere,41.85,-87.65
2009,Camas,WA,Sphere,45.5872222,-122.3983333
2009,Omaha,NE,Sphere,41.2586111,-95.9375
2009,Springville,CA,Pyramid,36.1302778,-118.8172222
2009,Hastings,MN,Sphere,44.7433333,-92.8522222
2009,Santa Monica,CA,Pyramid,34.0194444,-118.4902778
2009,Corpus Christi,TX,Sphere,27.8002778,-97.3961111
2009,Raleigh,NC,Sphere,35.7719444,-78.6388889
2009,Linton,IN,Sphere,39.0347222,-87.1658333
2009,Hampden,ME,Formation,44.7444444,-68.8375
2009,Lawrence,KS,Sphere,38.9716667,-95.235
2009,Lakewood,WA,Pyramid,47.1719444,-122.5172222
2009,Trenton,NC,Formation,35.0669444,-77.3530556
2009,Lebanon,TN,Sphere,36.2080556,-86.2911111
2009,Mill Valley,CA,Other,37.9061111,-122.5438889
2009,Tukwila,WA,Sphere,47.4741667,-122.2597222
2009,Austin,TX,Sphere,30.2669444,-97.7427778
2009,Roanoke,VA,Formation,37.2708333,-79.9416667
2009,Hermitage,PA,Formation,41.2333333,-80.4488889
2009,New York City (Brooklyn),NY,Other,40.7141667,-74.0063889
2009,Ewa Beach,HI,Sphere,21.3155556,-158.0072222
2009,Eldridge,IA,Formation,41.6580556,-90.5844444
2009,Orlando,FL,Sphere,28.5380556,-81.3794444
2009,Utica,NY,Formation,43.1008333,-75.2330556
2009,West Palm Beach,FL,Sphere,26.7052778,-80.0366667
2009,Madison,WI,Sphere,43.0730556,-89.4011111
2009,Loveland,OH,Formation,39.2688889,-84.2638889
2009,Darlington,SC,Formation,34.2997222,-79.8763889
2009,Eagle,ID,Sphere,43.6955556,-116.3530556
2009,Humansville,MO,Sphere,37.7944444,-93.5777778
2009,Mebane,NC,Other,36.0958333,-79.2672222
2009,Newark,NJ,Sphere,40.7355556,-74.1727778
2009,Ashburn,VA,Disk,39.0436111,-77.4877778
2009,Durango,CO,Formation,37.2752778,-107.8794444
2009,Gila Bend (Near),AZ,Formation,32.9477778,-112.7161111
2009,Gary,IN,Formation,41.5933333,-87.3463889
2009,Hamlin,NY,Formation,43.3030556,-77.9213889
2009,East Dublin,GA,Formation,32.5480556,-82.8719444
2009,Kaunakakai,HI,Other,21.0933333,-157.0238889
2009,Wilmington,NC,Pyramid,34.2255556,-77.945
2009,Seattle,WA,Other,47.6063889,-122.3308333
2009,Port Jefferson Station,NY,Formation,40.9252778,-73.0477778
2009,Bradenton,FL,Other,27.4986111,-82.575
2009,Franklin,GA,Formation,33.2775,-85.0980556
2009,Jonesborough,TN,Disk,36.2941667,-82.4736111
2009,Angier,NC,Sphere,35.5069444,-78.7394444
2009,Pawleys Island,SC,Formation,33.4330556,-79.1216667
2009,Myrtle Beach,SC,Sphere,33.6888889,-78.8869444
2009,Shallotte,NC,Sphere,33.9730556,-78.3861111
2009,Gila Bend,AZ,Formation,32.9477778,-112.7161111
2009,Myrtle Beach,SC,Formation,33.6888889,-78.8869444
2009,Kearny,NJ,Cylinder,40.7683333,-74.1458333
2009,Wichita,KS,Other,37.6922222,-97.3372222
2009,Simi Valley,CA,Cylinder,34.2694444,-118.7805556
2009,Sale Creek,TN,Disk,35.3822222,-85.1088889
2009,Escondido,CA,Pyramid,33.1191667,-117.0855556
2009,New York City,NY,Other,40.7141667,-74.0063889
2009,Redington Shores,FL,Formation,27.8258333,-82.8291667
2009,Aspermont,TX,Formation,33.1333333,-100.2269444
2009,Wilmington,NC,Sphere,34.2255556,-77.945
